COD_ALUMNO;201901;201902;202001;202002;cuantos ciclos tiene el alumno;curricula ;nivel alumno;201901;201902;202001;202002;18;23;27;MAX_CREDITAJE;NUM_TURNO;POND_ACTUAL;POND_ACUMULADO;NUM_OBS_CONS;NUM_OBS_ALTE;TIPO_MERITO;m_habil_COD_CURSO;201901;201902;202001;202002;201901;201902;202001;202002;COD_ESTADO_MAT_CUR;NUM_VEZ_CURSO;Extra_acad;NO;SI;promadio de aprobacion de cursos de manera historica;ADMINISTRACION;ADMINISTRACION Y MARKETING;ADMINISTRACION Y RECURSOS HUMANOS;CIENCIAS;ECONOMIA Y NEGOCIOS INTERNACIONALES;HUMANIDADES;INGENIERIA INDUSTRIAL;INICIATIVA EMPRESARIAL;TRADUCCION E INTERPRETACION PROFESIONAL;#N/D;m_habil_DES_TIPO_INGRESO;SEXO;Edad;201901;201902;202001;202002;0;1;RIESGO
201526325;5;;;;1;41;2;18;0;0;0;1;0;0;1;106;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;SELECCIÓN PREFERENTE;0;0;0;0;0;0;4;0;0
201517947;5;;;;1;41;2;18;0;0;0;1;0;0;1;118;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;GENERAL;1;0;1;0;0;0;3;1;0
201816062;9;8;8;10;4;44;4;23;27;23;23;0;3;1;3.5;101;14.32;14.42;0;0;5;10;9;8;8;10;6;6;4;4;57%;;0;5;11;55%;0%;0%;0%;75%;0%;100%;50%;0%;0%;0%;EVALUACION INTEGRAL;1;19;0;0;0;0;4;0;0
201810208;9;8;7;12;4;44;5;27;27;23;27;0;1;3;4.5;2;17.73;15.82;0;0;5;12;9;8;7;12;5;5;5;0;42%;;0;0;15;100%;0%;0%;0%;100%;0%;100%;100%;0%;0%;0%;EVALUACION INTEGRAL;1;19;0;0;0;0;4;0;0
201518020;13;;;;1;41;2;18;0;0;0;1;0;0;1;118;0;0;0;0;0;13;13;0;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;CICLO DE PREPARACIÓN;1;0;0;0;0;0;4;0;0
201817134;7;7;8;10;4;44;4;23;27;23;27;0;2;2;4.5;78;15.47;14.77;0;0;3;10;7;7;8;10;5;5;4;6;63%;;0;4;10;50%;0%;0%;0%;71%;0%;100%;80%;0%;0%;0%;SELECCIÓN PREFERENTE;1;19;0;0;0;0;4;0;0
201823253;9;8;8;11;4;44;5;27;27;27;27;0;0;4;5;33;17.27;17.44;0;0;5;11;9;8;8;11;6;5;5;6;61%;;0;0;16;73%;0%;0%;0%;100%;0%;100%;100%;0%;0%;0%;EVALUACION INTEGRAL;1;21;0;0;0;0;4;0;0
20171B202;7;11;11;10;4;44;5;18;27;23;18;2;1;1;3;119;9.48;12.95;1;2;3;10;7;11;11;10;4;4;6;2;41%;;0;5;9;56%;0%;0%;0%;100%;0%;0%;56%;0%;0%;0%;EVALUACION INTEGRAL;0;24;0;0;0;0;4;0;0
20171B708;10;7;7;7;4;44;2;27;18;18;18;3;0;1;1;123;55;9.56;1;2;0;7;10;7;7;7;7;3;4;0;45%;;2|;12;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;EVALUACION INTEGRAL;0;22;0;0;0;0;4;0;0
201823879;12;13;12;16;4;44;6;23;23;23;23;0;4;0;4;91;14.9;14.24;0;0;0;16;12;13;12;16;6;5;6;6;43%;;0;2;15;65%;0%;0%;0%;100%;0%;50%;91%;0%;0%;0%;TRASLADOS;0;22;0;0;0;0;4;0;0
201324438;8;;;;1;41;2;18;0;0;0;1;0;0;1;114;0;0;0;0;0;8;8;0;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;ADP REGULAR;0;0;0;0;0;0;4;0;0
201817069;8;7;11;12;4;44;5;18;27;27;27;1;0;3;4.5;76;15.52;14.78;0;1;0;12;8;7;11;12;5;5;5;7;58%;;1|;1;13;59%;0%;0%;0%;100%;0%;0%;83%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;0;0;0;0;4;0;0
20171C123;5;4;;;2;41;2;27;27;0;0;0;0;2;5;33;0;0;0;0;0;4;5;4;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;EVALUACION INTEGRAL;0;0;0;0;0;0;4;0;0
201815815;8;9;12;13;4;44;5;27;23;27;27;0;1;3;4.5;75;15.59;15.29;0;0;3;13;8;9;12;13;4;5;5;7;50%;;0;3;11;52%;0%;0%;0%;75%;0%;0%;83%;0%;0%;0%;SELECCIÓN PREFERENTE;1;19;0;0;0;0;4;0;0
201810931;6;;;;1;41;2;18;0;0;0;1;0;0;1;99;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;BECAS PRONABEC;0;0;0;0;0;0;4;0;0
201822865;9;8;7;12;4;44;5;27;27;27;27;0;0;4;5;21;18;17.71;0;0;1;12;9;8;7;12;5;5;5;6;58%;;0;0;15;71%;0%;0%;0%;100%;100%;100%;100%;0%;0%;0%;BECAS PRONABEC;0;21;0;0;0;0;4;0;0
201810895;6;;;;1;41;2;18;0;0;0;1;0;0;1;98;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;BECAS PRONABEC;0;0;0;0;0;0;4;0;0
201723920;9;8;;;2;41;2;27;23;0;0;0;1;1;3.5;54;15;15.66;0;0;0;8;9;8;0;0;4;0;0;0;24%;;0;1;3;75%;0%;0%;0%;100%;0%;50%;0%;0%;0%;0%;EVALUACION INTEGRAL;0;23;0;0;0;0;4;0;0
201816162;6;;;;1;41;2;23;0;0;0;0;1;0;4;88;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;SELECCIÓN PREFERENTE;1;0;0;0;0;0;4;0;0
20181D971;6;4;3;6;4;44;3;23;18;18;27;2;1;1;4.5;64;16;13.09;2;3;0;6;6;4;3;6;4;4;3;6;89%;;0;6;5;29%;0%;0%;0%;33%;50%;67%;33%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;0;0;1;0;3;1;0
201712096;8;8;8;12;4;44;4;18;18;23;27;2;1;1;4.5;79;15.4;13.99;2;1;0;12;8;8;8;12;5;5;5;0;42%;;|1;6;8;53%;0%;0%;0%;57%;0%;100%;50%;0%;0%;100%;SELECCIÓN PREFERENTE;0;19;0;0;0;0;4;0;0
201824382;11;12;14;13;4;44;5;27;23;23;27;0;2;2;4.5;75;15.58;14.44;0;0;0;13;11;12;14;13;7;4;4;0;30%;;0;6;9;60%;0%;0%;0%;40%;0%;100%;71%;0%;0%;0%;TRASLADOS;0;25;0;0;0;0;4;0;0
20161D227;10;9;12;12;4;44;5;27;23;27;27;0;1;3;4.5;53;16.38;15.44;0;0;0;12;10;9;12;12;6;5;5;5;49%;;0;2;14;67%;0%;0%;0%;78%;100%;100%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;1;21;0;0;0;0;4;0;0
20171C532;7;7;9;;3;44;3;18;18;23;0;2;1;0;3.5;74;14;13.2;2;2;0;9;7;7;9;0;4;4;0;0;35%;;0;4;4;50%;0%;0%;0%;40%;0%;0%;67%;0%;0%;0%;EVALUACION INTEGRAL;1;20;0;0;0;0;4;0;0
20171B216;8;;;;1;41;2;23;0;0;0;0;1;0;4;80;0;0;0;0;0;8;8;0;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;EVALUACION INTEGRAL;1;0;0;0;0;0;4;0;0
201719518;7;6;12;11;4;44;3;23;18;23;23;1;3;0;3.5;102;14.23;13.47;1;1;0;11;7;6;12;11;5;4;5;6;56%;;0;4;10;50%;0%;0%;0%;71%;0%;100%;67%;0%;0%;0%;EVALUACION INTEGRAL;1;21;0;0;0;0;4;0;0
201619212;7;5;;;2;41;2;18;18;0;0;2;0;0;1;19;16.92;11;0;0;1;5;7;5;0;0;2;0;0;0;17%;;0;0;2;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;1;21;1;1;0;0;2;2;0
201817163;12;6;7;10;4;44;3;23;23;23;23;0;4;0;4;96;14.6;14.13;0;0;0;10;12;6;7;10;3;5;5;0;37%;;0;6;7;54%;0%;0%;0%;80%;0%;50%;40%;0%;0%;0%;SELECCIÓN PREFERENTE;1;19;0;0;0;0;4;0;0
201819631;7;6;10;10;4;44;4;23;23;23;27;0;3;1;4.5;79;15.43;14.38;0;0;0;10;7;6;10;10;5;5;5;0;45%;;0;3;12;80%;0%;0%;0%;86%;100%;100%;67%;0%;0%;0%;SELECCIÓN PREFERENTE;1;20;0;0;0;0;4;0;0
201613254;5;6;9;9;4;44;3;18;18;18;18;4;0;0;1;79;15.42;13.32;0;2;0;9;5;6;9;9;4;4;4;4;55%;;0;2;10;63%;0%;0%;0%;67%;0%;0%;100%;0%;0%;0%;GENERAL;1;21;1;1;1;1;0;4;0
20171C457;4;6;10;10;4;44;4;18;23;23;23;1;3;0;3.5;105;14;13.04;0;1;0;10;4;6;10;10;1;6;5;6;60%;;0;1;11;61%;0%;0%;0%;100%;100%;0%;75%;0%;0%;0%;EVALUACION INTEGRAL;1;20;0;0;0;0;4;0;0
201722206;5;8;10;10;4;44;3;18;23;23;23;1;3;0;3.5;105;55;13.58;0;0;0;10;5;8;10;10;4;5;5;0;42%;;0;8;6;43%;0%;0%;0%;43%;0%;0%;43%;0%;0%;0%;SELECCIÓN PREFERENTE;1;21;1;0;0;0;3;1;0
201710081;9;7;12;12;4;44;4;18;18;27;27;2;0;2;4.5;30;16.06;13.09;3;3;3;12;9;7;12;12;4;4;0;5;33%;;0;2;6;46%;0%;0%;0%;67%;0%;0%;100%;0%;0%;0%;EVALUACION INTEGRAL;1;21;0;0;0;0;4;0;0
20181E475;8;;;;1;41;2;18;0;0;0;1;0;0;1;112;0;0;0;0;0;8;8;0;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;SELECCIÓN PREFERENTE;1;0;0;0;0;0;4;0;0
20181C877;8;6;8;9;4;44;3;23;18;23;27;1;2;1;4.5;85;15.18;12.77;1;1;0;9;8;6;8;9;5;5;5;0;48%;;0;6;9;60%;0%;0%;0%;80%;0%;75%;50%;0%;0%;0%;EVALUACION INTEGRAL;1;20;0;0;0;0;4;0;0
201523004;10;9;;;2;41;2;18;18;0;0;2;0;0;1;83;13.65;12.41;0;3;0;9;10;9;0;0;4;0;0;0;21%;;0;0;4;100%;0%;0%;0%;100%;0%;0%;100%;0%;0%;0%;GENERAL;1;23;1;1;0;0;2;2;0
201724471;8;13;12;11;4;44;5;18;23;23;18;2;2;0;3;115;12.31;13.66;1;1;0;11;8;13;12;11;4;5;5;4;41%;;0;3;11;61%;0%;0%;0%;100%;100%;0%;67%;0%;0%;0%;EVALUACION INTEGRAL;1;27;0;0;0;0;4;0;0
201621177;10;9;12;;3;44;3;18;27;18;0;2;0;1;2;100;11.69;12.88;1;4;3;12;10;9;12;0;3;5;0;0;26%;;0;3;5;63%;0%;0%;0%;75%;0%;100%;33%;0%;0%;0%;EVALUACION INTEGRAL;1;24;1;0;0;0;3;1;0
20171C659;5;4;6;8;4;44;3;18;23;18;23;2;2;0;3.5;96;14.63;13.64;1;2;0;8;5;4;6;8;4;4;4;5;74%;;0;4;8;47%;0%;0%;0%;80%;50%;0%;60%;0%;0%;0%;EVALUACION INTEGRAL;1;24;0;0;0;0;4;0;0
201516353;5;3;2;5;4;45;2;18;18;18;18;4;0;0;1;52;15;10.19;2;5;0;5;5;3;2;5;4;3;0;4;73%;;0;5;2;18%;0%;0%;0%;0%;0%;50%;100%;0%;0%;0%;GENERAL;1;23;0;1;1;1;1;3;1
201610478;7;6;;;2;41;2;18;18;0;0;2;0;0;1;118;0;0;0;0;0;6;7;6;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;GENERAL;1;0;0;0;0;0;4;0;0
201823486;9;8;8;12;4;44;5;27;27;27;27;0;0;4;5;26;17.6;17.94;0;0;5;12;9;8;8;12;5;6;6;6;62%;;0;2;15;65%;0%;0%;0%;100%;100%;67%;80%;0%;0%;0%;EVALUACION INTEGRAL;0;22;0;0;0;0;4;0;0
201711140;4;;;;1;41;2;18;0;0;0;1;0;0;1;113;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;SELECCIÓN PREFERENTE;0;0;0;0;0;0;4;0;0
20181D644;8;5;7;7;4;44;3;18;18;18;27;3;0;1;4;19;18.19;12.99;3;3;1;7;8;5;7;7;5;0;4;4;48%;;0;3;6;46%;0%;0%;0%;50%;0%;100%;50%;0%;0%;0%;SELECCIÓN PREFERENTE;0;20;0;1;1;0;2;2;0
201812766;6;8;8;;3;44;3;27;23;23;0;0;2;1;3.5;59;55;14.84;0;0;0;8;6;8;8;0;4;4;0;0;36%;;0;5;3;38%;0%;0%;0%;40%;0%;0%;50%;0%;0%;0%;SELECCIÓN PREFERENTE;1;22;0;0;0;0;4;0;0
20171A494;7;1;;;2;41;2;18;18;0;0;2;0;0;1;112;10.2;10.78;3;3;0;1;7;1;0;0;6;0;0;0;75%;;1|1;4;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;50%;SELECCIÓN PREFERENTE;0;20;1;1;0;0;2;2;0
201615739;8;7;7;;3;44;2;23;23;23;0;0;3;0;4;74;55;12.33;0;3;0;7;8;7;7;0;5;0;0;0;23%;;0;5;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;0;0;0;0;4;0;0
20171B934;4;1;;;2;41;2;18;18;0;0;2;0;0;1;113;8.67;12.11;3;3;0;1;4;1;0;0;3;0;0;0;60%;;0;3;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;0;19;1;1;0;0;2;2;0
201620191;8;9;;;2;41;3;18;18;0;0;2;0;0;1;115;8.18;11.62;3;3;0;9;8;9;0;0;5;0;0;0;29%;;0;3;2;40%;0%;0%;0%;50%;0%;0%;100%;0%;0%;0%;EVALUACION INTEGRAL;0;25;1;0;0;0;3;1;0
201614144;8;;;;1;41;2;18;0;0;0;1;0;0;1;115;0;0;0;0;0;8;8;0;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;SELECCIÓN PREFERENTE;0;0;1;0;0;0;3;1;0
201819604;5;7;11;11;4;44;5;23;23;23;23;0;4;0;4;95;14.68;14.44;0;0;0;11;5;7;11;11;4;6;5;0;44%;;0;3;12;80%;0%;0%;0%;100%;0%;100%;67%;0%;0%;0%;SELECCIÓN PREFERENTE;0;19;0;0;0;0;4;0;0
20181D720;7;5;8;78;4;44;4;23;23;23;27;0;3;1;4.5;81;15.33;14.75;0;0;0;78;7;5;8;78;5;4;5;6;20%;;0;4;10;50%;0%;0%;0%;80%;0%;100%;60%;0%;0%;0%;EVALUACION INTEGRAL;1;19;0;0;0;0;4;0;0
20161D041;6;;;;1;41;2;18;0;0;0;1;0;0;1;119;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;GENERAL;1;0;1;0;0;0;3;1;0
201612411;7;5;8;7;4;44;3;23;18;27;23;1;2;1;3.5;96;14.63;12.48;1;3;3;7;7;5;8;7;3;2;6;5;59%;;0;4;7;44%;0%;0%;0%;60%;0%;100%;50%;0%;0%;0%;GENERAL;0;21;0;0;0;0;4;0;0
201817180;8;7;12;17;4;44;5;27;27;27;27;0;0;4;5;39;16.95;16.84;0;0;3;17;8;7;12;17;6;6;6;7;57%;;0;1;17;68%;0%;0%;0%;100%;0%;100%;90%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;0;0;0;0;4;0;0
20161C886;8;7;7;8;4;44;3;18;18;18;23;3;1;0;3.5;98;14.5;12.53;3;4;0;8;8;7;7;8;4;3;4;5;53%;;0;6;5;31%;0%;0%;0%;38%;0%;100%;50%;0%;0%;0%;GENERAL;0;21;0;1;1;0;2;2;0
201824434;9;6;6;10;4;44;4;27;23;23;27;0;2;2;4.5;77;15.5;14.92;0;0;0;10;9;6;6;10;6;5;5;6;71%;;|1;2;13;59%;0%;0%;0%;83%;0%;100%;80%;0%;0%;100%;SELECCIÓN PREFERENTE;0;20;0;0;0;0;4;0;0
20181E743;7;6;9;;3;44;3;27;23;27;0;0;1;2;4.5;48;15.15;15.7;0;0;0;9;7;6;9;0;4;5;0;0;41%;;0;3;6;67%;0%;0%;0%;80%;0%;100%;33%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;0;0;0;0;4;0;0
201624941;7;1;;1;3;45;2;18;18;0;18;3;0;0;1;121;2.27;6.58;4;4;0;1;7;1;0;1;4;0;0;1;56%;;0;4;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;EVALUACION INTEGRAL;0;26;1;1;0;1;1;3;1
201623036;8;6;7;8;4;44;3;23;18;18;23;2;2;0;3.5;102;14.25;12.66;2;3;0;8;8;6;7;8;6;4;4;6;69%;;1|;6;7;35%;0%;0%;0%;50%;100%;100%;33%;0%;0%;0%;EVALUACION INTEGRAL;0;23;0;1;0;0;3;1;0
20181C528;7;6;7;11;4;44;4;18;18;27;27;2;0;2;4.5;59;16.15;14.61;2;1;3;11;7;6;7;11;3;3;5;6;55%;;0;3;8;47%;0%;0%;0%;80%;0%;100%;75%;0%;0%;0%;SELECCIÓN PREFERENTE;0;19;0;0;0;0;4;0;0
20171F216;9;9;11;11;4;44;5;23;23;27;27;0;2;2;4.5;44;16.75;15.19;0;0;3;11;9;9;11;11;5;5;6;6;55%;;0;2;14;64%;0%;0%;0%;75%;0%;100%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;0;0;0;0;4;0;0
20181E304;9;8;8;76;4;44;4;23;23;27;27;0;2;2;4.5;16;18.53;16.94;0;0;1;76;9;8;8;76;0;5;4;6;15%;;0;0;9;60%;0%;0%;0%;100%;0%;100%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;0;19;0;0;0;0;4;0;0
20181E434;6;4;;;2;41;2;18;18;0;0;2;0;0;1;117;7;12.4;2;2;0;4;6;4;0;0;3;0;0;0;30%;;0;2;1;33%;0%;0%;0%;0%;0%;50%;0%;0%;0%;0%;EVALUACION INTEGRAL;0;21;0;0;0;0;4;0;0
201816871;6;5;4;7;4;44;3;23;18;18;18;3;1;0;1;120;7;10.99;3;4;0;7;6;5;4;7;4;4;3;0;50%;;0;7;4;36%;0%;0%;0%;33%;0%;100%;20%;0%;0%;0%;SELECCIÓN PREFERENTE;0;20;0;0;1;1;2;2;1
20171C994;11;10;13;;3;44;4;18;18;23;0;2;1;0;3.5;85;13.38;12.72;0;2;0;13;11;10;13;0;5;4;0;0;26%;;0;3;6;67%;0%;0%;0%;100%;0%;0%;50%;0%;0%;0%;EVALUACION INTEGRAL;0;21;1;1;0;0;2;2;0
201818069;7;6;9;9;4;44;5;18;23;23;27;1;2;1;4.5;81;15.32;14.51;0;1;0;9;7;6;9;9;5;5;5;0;48%;;0;2;13;87%;0%;0%;0%;100%;100%;100%;60%;0%;0%;0%;SELECCIÓN PREFERENTE;0;19;0;0;0;0;4;0;0
201821748;9;8;7;12;4;44;5;23;27;27;27;0;1;3;4.5;85;15.14;15.28;0;0;3;12;9;8;7;12;5;5;5;6;58%;;0;0;15;71%;0%;0%;0%;100%;0%;100%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;0;0;0;0;4;0;0
201720606;7;8;10;77;4;44;4;18;18;23;23;2;2;0;3.5;89;55;13.52;2;2;0;77;7;8;10;77;4;5;5;6;20%;;1|;7;6;30%;0%;0%;0%;43%;0%;0%;50%;0%;0%;0%;EXONER.GRADO TITULO;0;27;0;0;0;0;4;0;0
201823373;9;8;7;12;4;44;5;27;27;27;27;0;0;4;5;22;17.95;16.77;0;0;1;12;9;8;7;12;5;6;5;6;61%;;0;1;15;68%;0%;0%;0%;100%;100%;67%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;0;19;0;0;0;0;4;0;0
201715700;9;9;9;11;4;44;4;18;23;23;18;2;2;0;3;118;10.38;12.87;1;1;0;11;9;9;9;11;4;4;4;5;45%;;0;4;8;47%;0%;0%;0%;83%;0%;100%;40%;0%;0%;0%;EVALUACION INTEGRAL;1;20;1;0;0;0;3;1;0
201717391;13;12;16;23;4;44;6;27;27;27;27;0;0;4;5;53;16.4;15.66;0;0;3;23;13;12;16;23;6;6;6;6;38%;;0;1;17;71%;0%;0%;100%;100%;0%;0%;93%;100%;0%;0%;EXONER.GRADO TITULO;0;29;0;0;0;0;4;0;0
201515987;11;10;12;11;4;44;5;18;18;23;23;2;2;0;3.5;110;13.32;12.15;5;5;0;11;11;10;12;11;4;4;6;6;45%;;0;5;9;45%;0%;0%;0%;67%;0%;0%;63%;0%;0%;0%;SELECCIÓN PREFERENTE;1;23;1;1;0;0;2;2;0
20181C436;7;6;6;6;4;44;2;23;18;18;18;3;1;0;1;122;2;10.22;3;4;0;6;7;6;6;6;4;4;4;0;48%;;0;10;2;17%;0%;0%;0%;0%;0%;50%;25%;0%;0%;0%;SELECCIÓN PREFERENTE;0;20;0;1;1;1;1;3;1
20181C550;10;7;12;12;4;44;5;23;23;23;27;0;3;1;4.5;33;17.27;15.37;0;0;5;12;10;7;12;12;6;0;5;6;41%;;0;0;11;65%;0%;0%;0%;100%;100%;100%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;0;19;0;0;0;0;4;0;0
201722385;8;;9;11;3;44;4;18;0;18;27;2;0;1;4.5;69;15.81;14.59;0;1;0;11;8;0;9;11;0;0;4;4;29%;;0;0;4;50%;0%;0%;0%;100%;0%;0%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;0;20;0;0;0;0;4;0;0
201614419;8;7;9;75;4;44;3;27;18;23;23;1;2;1;3.5;108;55;12.15;1;3;0;75;8;7;9;75;7;5;5;7;24%;;1|;7;9;38%;0%;0%;0%;57%;100%;100%;33%;0%;0%;0%;GENERAL;1;23;0;0;0;0;4;0;0
201623430;6;6;10;10;4;44;3;18;23;18;27;2;1;1;4.5;74;15.6;12.45;1;2;0;10;6;6;10;10;4;6;3;7;63%;;2|;1;10;50%;0%;0%;0%;100%;100%;100%;67%;0%;0%;0%;EVALUACION INTEGRAL;1;21;0;0;1;0;3;1;0
20171C094;10;12;12;;3;44;5;23;27;18;0;1;1;1;4.5;100;10.16;13.54;1;1;3;12;10;12;12;0;5;6;0;0;32%;;0;3;8;73%;0%;0%;0%;100%;0%;0%;57%;0%;0%;0%;EVALUACION INTEGRAL;1;20;0;0;0;0;4;0;0
201824151;10;9;7;12;4;44;5;27;27;27;27;0;0;4;5;65;15.95;16.59;0;0;3;12;10;9;7;12;6;6;5;7;63%;;1|1;0;15;63%;0%;0%;0%;100%;100%;100%;100%;0%;0%;50%;EXONER.GRADO TITULO;1;25;0;0;0;0;4;0;0
201612218;12;10;9;11;4;44;5;18;18;23;27;2;1;1;4.5;50;16.5;12.41;0;3;3;11;12;10;9;11;8;7;5;7;64%;;|6;0;14;52%;0%;0%;0%;100%;0%;100%;100%;0%;0%;100%;SELECCIÓN PREFERENTE;1;21;1;1;0;0;2;2;0
20181D707;6;4;6;10;4;44;4;18;18;23;27;2;1;1;4.5;58;16.2;14.52;0;1;0;10;6;4;6;10;4;4;5;6;73%;;0;3;10;53%;0%;0%;0%;80%;0%;100%;80%;0%;0%;0%;SELECCIÓN PREFERENTE;0;20;0;1;0;0;3;1;0
201824612;9;5;7;7;4;44;3;23;18;23;23;1;3;0;3.5;52;15;13.73;1;1;0;7;9;5;7;7;5;4;0;6;54%;;0;2;7;47%;0%;0%;0%;67%;0%;100%;50%;0%;0%;0%;SELECCIÓN PREFERENTE;1;22;0;0;0;0;4;0;0
20181G534;9;8;10;79;4;44;5;27;27;27;27;0;0;4;5;23;17.82;16.82;0;0;1;79;9;8;10;79;7;5;5;7;23%;;0;1;16;67%;0%;0%;0%;100%;0%;80%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;0;19;0;0;0;0;4;0;0
201618621;7;4;1;;3;44;2;18;18;18;0;3;0;0;1;112;55;11.4;6;6;0;1;7;4;1;0;5;3;0;0;67%;;1|;4;3;38%;0%;0%;0%;33%;0%;100%;33%;0%;0%;0%;GENERAL;0;22;0;1;1;0;2;2;0
201820928;9;5;8;12;4;44;3;27;23;23;27;0;2;2;4.5;66;15.9;15.14;0;0;0;12;9;5;8;12;6;4;6;0;47%;;0;4;12;75%;0%;0%;0%;88%;0%;75%;50%;0%;0%;0%;SELECCIÓN PREFERENTE;0;20;0;0;0;0;4;0;0
20181A985;8;;;;1;41;2;23;0;0;0;0;1;0;4;78;0;0;0;0;0;8;8;0;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;SELECCIÓN PREFERENTE;0;0;0;0;0;0;4;0;0
201814919;8;9;8;11;4;44;4;18;23;18;23;2;2;0;3.5;110;13.38;13.15;1;3;0;11;8;9;8;11;5;6;3;5;53%;;|1;3;10;53%;0%;0%;0%;63%;0%;100%;100%;0%;0%;100%;SELECCIÓN PREFERENTE;1;19;0;0;1;0;3;1;0
201617018;7;8;8;11;4;44;4;18;23;18;27;2;1;1;4.5;25;17.71;12.13;1;5;5;11;7;8;8;11;4;5;4;6;56%;;0;6;7;37%;0%;0%;0%;57%;0%;50%;50%;0%;0%;0%;GENERAL;1;24;1;0;0;0;3;1;0
201722041;10;9;9;9;4;44;2;18;18;18;18;4;0;0;1;123;55;9.54;3;3;0;9;10;9;9;9;4;4;4;3;41%;;0;12;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;EVALUACION INTEGRAL;1;27;1;1;1;1;0;4;0
201816529;7;5;5;8;4;44;3;23;23;18;18;2;2;0;2;118;10.12;12.38;2;2;0;8;7;5;5;8;6;5;4;4;76%;;0;8;7;37%;0%;0%;0%;29%;100%;100%;40%;0%;0%;0%;SELECCIÓN PREFERENTE;1;18;0;0;0;1;3;1;1
20151C215;5;5;;;2;41;2;18;18;0;0;2;0;0;1;115;15.72;13.96;0;1;3;5;5;5;0;0;0;1;0;0;10%;;1|;#N/D;#N/D;#N/D;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;1;23;1;1;0;0;2;2;0
